"1608"	"عَوْن"	"عون"	"noun_prop"	"85528"	"َ"
"1616"	"لادِن"	"لادن"	"noun_prop"	"85239"	"َ"
"1618"	"شِينْخُوا"	"شينخوا"	"noun_prop"	"85127"	"َ"
"1620"	"دَوْحَة"	"دوحة"	"noun_prop"	"85096"	"َ"
"1628"	"جان"	"جان"	"noun_prop"	"84467"	"َ"
"1636"	"سَمِير"	"سمير"	"noun_prop"	"83696"	"َ"
"1642"	"خَرْطُوم"	"خرطوم"	"noun_prop"	"83375"	"َ"
"1677"	"غَسّان"	"غسان"	"noun_prop"	"81794"	"َ"
"1681"	"بابا"	"بابا"	"noun_prop"	"81301"	"َ"
"1690"	"رام"	"رام"	"noun_prop"	"80770"	"َ"
"1707"	"كُونْج"	"كونج"	"noun_prop"	"80060"	"َ"
"1720"	"سان"	"سان"	"noun_prop"	"79150"	"َ"
"1723"	"يُورُو"	"يورو"	"noun_prop"	"78967"	"َ"
"1763"	"بُوسْنَة"	"بوسنة"	"noun_prop"	"77278"	"َ"
"1774"	"حُسْنِي"	"حسني"	"noun_prop"	"76494"	"َ"
"1775"	"بَشِير"	"بشير"	"noun_prop"	"76484"	"َ"
"1779"	"سَلِيم"	"سليم"	"noun_prop"	"76349"	"َ"
"1781"	"خَلِيفَة"	"خليفة"	"noun_prop"	"76331"	"َ"
"1784"	"صُومال"	"صومال"	"noun_prop"	"76161"	"َ"
"1786"	"جِهاد"	"جهاد"	"noun_prop"	"75998"	"َ"
"1792"	"جُنْبلاط"	"جنبلاط"	"noun_prop"	"75658"	"َ"
"1796"	"باوِل"	"باول"	"noun_prop"	"75372"	"َ"
"1814"	"عَيْن"	"عين"	"noun_prop"	"74600"	"َ"
"1823"	"رُوما"	"روما"	"noun_prop"	"74259"	"َ"
"1852"	"مَهْدِيّ"	"مهدي"	"noun_prop"	"73066"	"َ"
"1862"	"صَلاح"	"صلاح"	"noun_prop"	"72347"	"َ"
"1864"	"حَمْد"	"حمد"	"noun_prop"	"72279"	"َ"
"1878"	"حَدّاد"	"حداد"	"noun_prop"	"71467"	"َ"
"1879"	"أَفْرِيقِيا"	"أفريقيا"	"noun_prop"	"71455"	"َ"
"1886"	"تَلّ"	"تل"	"noun_prop"	"71167"	"َ"
"1898"	"جاك"	"جاك"	"noun_prop"	"70699"	"َ"
"1902"	"بِيرِيز"	"بيريز"	"noun_prop"	"70564"	"َ"
"1905"	"دِيفِيد"	"ديفيد"	"noun_prop"	"70454"	"َ"
"1906"	"بَرازِيل"	"برازيل"	"noun_prop"	"70372"	"َ"
"1911"	"صَيْداء"	"صيداء"	"noun_prop"	"70189"	"َ"
"1917"	"خُورِي"	"خوري"	"noun_prop"	"69911"	"َ"
"1954"	"بُوتِين"	"بوتين"	"noun_prop"	"68001"	"َ"
"1955"	"رَشِيد"	"رشيد"	"noun_prop"	"67999"	"َ"
"1962"	"رَحْمَن"	"رحمن"	"noun_prop"	"67794"	"َ"
"1984"	"كَمال"	"كمال"	"noun_prop"	"66541"	"َ"
"2003"	"رَمَضان"	"رمضان"	"noun_prop"	"65636"	"َ"
"2004"	"عَمْرو"	"عمرو"	"noun_prop"	"65574"	"َ"
"2043"	"تايْمز"	"تايمز"	"noun_prop"	"63696"	"َ"
"2049"	"مُشَرَّف"	"مشرف"	"noun_prop"	"63443"	"َ"
"2050"	"نَبِيل"	"نبيل"	"noun_prop"	"63406"	"َ"
"2054"	"أَلْمانِيا"	"ألمانيا"	"noun_prop"	"63264"	"َ"
"2061"	"بِيل"	"بيل"	"noun_prop"	"63105"	"َ"
"2089"	"بَرْشِلُونَة"	"برشلونة"	"noun_prop"	"62251"	"َ"
"2101"	"فَهْد"	"فهد"	"noun_prop"	"61853"	"َ"
"2102"	"عُثْمان"	"عثمان"	"noun_prop"	"61701"	"َ"
"2103"	"كَنَدا"	"كندا"	"noun_prop"	"61651"	"َ"
"2104"	"أَيْلُول"	"أيلول"	"noun_prop"	"61650"	"َ"
"2117"	"نُور"	"نور"	"noun_prop"	"60797"	"َ"
"2123"	"نِت"	"نت"	"noun_prop"	"60429"	"َ"
"2145"	"شَيْخ"	"شيخ"	"noun_prop"	"59383"	"َ"
"2151"	"قُبْرُص"	"قبرص"	"noun_prop"	"59057"	"َ"
"2159"	"بُطْرُس"	"بطرس"	"noun_prop"	"58844"	"َ"
"2178"	"صُفَيْر"	"صفير"	"noun_prop"	"58174"	"َ"
"2184"	"شَرِيف"	"شريف"	"noun_prop"	"57839"	"َ"
"2198"	"يُونان"	"يونان"	"noun_prop"	"57394"	"َ"
"2199"	"رَفَح"	"رفح"	"noun_prop"	"57302"	"َ"
"2214"	"رِيال"	"ريال"	"noun_prop"	"56728"	"َ"
"2226"	"مُونْدِيال"	"مونديال"	"noun_prop"	"56166"	"َ"
"2228"	"عَبْدالعَزِيز"	"عبدالعزيز"	"noun_prop"	"56097"	"َ"
"2232"	"بَرْلِين"	"برلين"	"noun_prop"	"55869"	"َ"
"2234"	"بُول"	"بول"	"noun_prop"	"55795"	"َ"
"2237"	"مانْشِسْتَر"	"مانشستر"	"noun_prop"	"55751"	"َ"
"2255"	"إِبْراهِيم"	"إبراهيم"	"noun_prop"	"55279"	"َ"
"2257"	"جَوْلان"	"جولان"	"noun_prop"	"55211"	"َ"
"2259"	"جِنِيف"	"جنيف"	"noun_prop"	"55189"	"َ"
"2268"	"يُونايْتِد"	"يونايتد"	"noun_prop"	"54744"	"َ"
"2269"	"طارِق"	"طارق"	"noun_prop"	"54739"	"َ"
"2305"	"بَشّار"	"بشار"	"noun_prop"	"53615"	"َ"
"2307"	"نَبِيه"	"نبيه"	"noun_prop"	"53503"	"َ"
"2319"	"خاتِمِيّ"	"خاتمي"	"noun_prop"	"52937"	"َ"
"2323"	"طائِف"	"طائف"	"noun_prop"	"52768"	"َ"
"2324"	"ماهِر"	"ماهر"	"noun_prop"	"52762"	"َ"
"2336"	"تايْوان"	"تايوان"	"noun_prop"	"52165"	"َ"
"2354"	"سالِم"	"سالم"	"noun_prop"	"51726"	"َ"
"2367"	"جُوزِف"	"جوزف"	"noun_prop"	"51277"	"َ"
"2368"	"هُولانْدا"	"هولاندا"	"noun_prop"	"51256"	"َ"
"2383"	"طُوكِيُو"	"طوكيو"	"noun_prop"	"50895"	"َ"
"2400"	"ميلان"	"ميلان"	"noun_prop"	"50399"	"َ"
"2402"	"كَرِيم"	"كريم"	"noun_prop"	"50356"	"َ"
"2409"	"بِيار"	"بيار"	"noun_prop"	"50143"	"َ"
"2415"	"زَمالِك"	"زمالك"	"noun_prop"	"49870"	"َ"
"2419"	"عُمان"	"عمان"	"noun_prop"	"49826"	"َ"
"2431"	"جَزِيرَة"	"جزيرة"	"noun_prop"	"49468"	"َ"
"2451"	"رابِين"	"رابين"	"noun_prop"	"48879"	"َ"
"2453"	"هَراوِي"	"هراوي"	"noun_prop"	"48817"	"َ"
"2455"	"مار"	"مار"	"noun_prop"	"48778"	"َ"
"2462"	"نَيْجِيرِيا"	"نيجيريا"	"noun_prop"	"48579"	"َ"
"2463"	"فارُوق"	"فاروق"	"noun_prop"	"48562"	"َ"
"2470"	"نِجاد"	"نجاد"	"noun_prop"	"48480"	"َ"
"2472"	"ياسِين"	"ياسين"	"noun_prop"	"48357"	"َ"
"2484"	"لُوس"	"لوس"	"noun_prop"	"48076"	"َ"
"2488"	"كابُل"	"كابل"	"noun_prop"	"48047"	"َ"
"2499"	"بِنْيامِين"	"بنيامين"	"noun_prop"	"47803"	"َ"
"2506"	"صَنْعاء"	"صنعاء"	"noun_prop"	"47691"	"َ"
"2507"	"حَبِيب"	"حبيب"	"noun_prop"	"47643"	"َ"
"2514"	"طَه"	"طه"	"noun_prop"	"47537"	"َ"
"2515"	"نَصْرالله"	"نصرالله"	"noun_prop"	"47532"	"َ"
"2516"	"فارِس"	"فارس"	"noun_prop"	"47514"	"َ"
"2524"	"يُونِس"	"يونس"	"noun_prop"	"47286"	"َ"
"2526"	"هِلال"	"هلال"	"noun_prop"	"47222"	"َ"
"2531"	"قَذّافِيّ"	"قذافي"	"noun_prop"	"47064"	"َ"
"2536"	"أَيّار"	"أيار"	"noun_prop"	"46971"	"َ"
"2544"	"أَسَد"	"أسد"	"noun_prop"	"46830"	"َ"
"2550"	"حافِظ"	"حافظ"	"noun_prop"	"46698"	"َ"
"2552"	"حاجّ"	"حاج"	"noun_prop"	"46692"	"َ"
"2557"	"سُوِيسْرا"	"سويسرا"	"noun_prop"	"46595"	"َ"
"2567"	"حَمِيد"	"حميد"	"noun_prop"	"46308"	"َ"
"2569"	"بَصْرَة"	"بصرة"	"noun_prop"	"46243"	"َ"
"2587"	"قُرْآن"	"قرآن"	"noun_prop"	"45718"	"َ"
"2590"	"كُرْدِسْتان"	"كردستان"	"noun_prop"	"45673"	"َ"
"2597"	"لُوِيس"	"لويس"	"noun_prop"	"45377"	"َ"
"2609"	"جِدَّة"	"جدة"	"noun_prop"	"45061"	"َ"
"2619"	"برُوكْسِل"	"بروكسل"	"noun_prop"	"44795"	"َ"
"2623"	"جُورْجِيا"	"جورجيا"	"noun_prop"	"44717"	"َ"
"2626"	"أُكْتُوبَر"	"أكتوبر"	"noun_prop"	"44612"	"َ"
"2646"	"مايْكِل"	"مايكل"	"noun_prop"	"44297"	"َ"
"2654"	"عِيسَى"	"عيسى"	"noun_prop"	"43824"	"َ"
"2660"	"مَرْوان"	"مروان"	"noun_prop"	"43534"	"َ"
"2668"	"لِيكُود"	"ليكود"	"noun_prop"	"43358"	"َ"
"2674"	"كُوفِيّ"	"كوفي"	"noun_prop"	"43238"	"َ"
"2693"	"كَشْمِير"	"كشمير"	"noun_prop"	"42970"	"َ"
"2696"	"مازِن"	"مازن"	"noun_prop"	"42877"	"َ"
"2707"	"دُو"	"دو"	"noun_prop"	"42664"	"َ"
"2709"	"أُولْمِرت"	"أولمرت"	"noun_prop"	"42582"	"َ"
"2715"	"كَرْكُوك"	"كركوك"	"noun_prop"	"42479"	"َ"
"2746"	"صُور"	"صور"	"noun_prop"	"41779"	"َ"
"2748"	"سَلْمان"	"سلمان"	"noun_prop"	"41757"	"َ"
"2751"	"زَيْن"	"زين"	"noun_prop"	"41696"	"َ"
"2756"	"جُبَيْل"	"جبيل"	"noun_prop"	"41598"	"َ"
"2769"	"جُبْران"	"جبران"	"noun_prop"	"41381"	"َ"
"2770"	"شِيشان"	"شيشان"	"noun_prop"	"41370"	"َ"
"2771"	"رِيتْشارْد"	"ريتشارد"	"noun_prop"	"41346"	"َ"
"2773"	"سُعُود"	"سعود"	"noun_prop"	"41306"	"َ"
"2784"	"عَدْنان"	"عدنان"	"noun_prop"	"40914"	"َ"
"2787"	"يُوغُوسْلافِيا"	"يوغوسلافيا"	"noun_prop"	"40874"	"َ"
"2793"	"رُوبِرْت"	"روبرت"	"noun_prop"	"40836"	"َ"
"2795"	"مِيُونِيخ"	"ميونيخ"	"noun_prop"	"40831"	"َ"
"2800"	"مَوْصِل"	"موصل"	"noun_prop"	"40695"	"َ"
"2802"	"نابُلُس"	"نابلس"	"noun_prop"	"40625"	"َ"
"2809"	"كُونْغُو"	"كونغو"	"noun_prop"	"40464"	"َ"
"2813"	"كِنِيسِت"	"كنيست"	"noun_prop"	"40369"	"َ"
"2835"	"شِمْعُون"	"شمعون"	"noun_prop"	"39934"	"َ"
"2840"	"عِصام"	"عصام"	"noun_prop"	"39814"	"َ"
"2851"	"بَك"	"بك"	"noun_prop"	"39467"	"َ"
"2852"	"بَعْلَبَكّ"	"بعلبك"	"noun_prop"	"39449"	"َ"
"2860"	"أَمِين"	"أمين"	"noun_prop"	"39224"	"َ"
"2866"	"جابِر"	"جابر"	"noun_prop"	"39129"	"َ"
"2871"	"بِلْجِيكا"	"بلجيكا"	"noun_prop"	"38859"	"َ"
"2879"	"كارْلُوس"	"كارلوس"	"noun_prop"	"38606"	"َ"
"2883"	"فِييِنّا"	"فيينا"	"noun_prop"	"38481"	"َ"
"2893"	"أَهْلِيّ"	"أهلي"	"noun_prop"	"38278"	"َ"
"2898"	"يِلْتسِن"	"يلتسن"	"noun_prop"	"38228"	"َ"
"2903"	"مَكَّة"	"مكة"	"noun_prop"	"38171"	"َ"
"2908"	"شَرْم"	"شرم"	"noun_prop"	"38024"	"َ"
"2911"	"رامِي"	"رامي"	"noun_prop"	"37990"	"َ"
"2912"	"يُونْغ"	"يونغ"	"noun_prop"	"37976"	"َ"
"2914"	"فلادِيمِير"	"فلاديمير"	"noun_prop"	"37912"	"َ"
"2917"	"مَدِينَة"	"مدينة"	"noun_prop"	"37866"	"َ"
"2919"	"مَسِيح"	"مسيح"	"noun_prop"	"37819"	"َ"
"2920"	"أَقْصَى"	"أقصى"	"noun_prop"	"37789"	"َ"
"2922"	"بَلْغراد"	"بلغراد"	"noun_prop"	"37754"	"َ"
"2930"	"مَكْسِيك"	"مكسيك"	"noun_prop"	"37645"	"َ"
"2933"	"ناتُو"	"ناتو"	"noun_prop"	"37527"	"َ"
"2934"	"مارْك"	"مارك"	"noun_prop"	"37524"	"َ"
"2940"	"فالُوجَة"	"فالوجة"	"noun_prop"	"37346"	"َ"
"2945"	"أُسامَة"	"أسامة"	"noun_prop"	"37120"	"َ"
"2948"	"بِنْتاغُون"	"بنتاغون"	"noun_prop"	"37067"	"َ"
"2951"	"تايْلَنْد"	"تايلند"	"noun_prop"	"37057"	"َ"
"2959"	"جَعْجَع"	"جعجع"	"noun_prop"	"36949"	"َ"
"2961"	"مالِيزِيا"	"ماليزيا"	"noun_prop"	"36935"	"َ"
"2963"	"لَيْلَى"	"ليلى"	"noun_prop"	"36904"	"َ"
"2967"	"سُوِيد"	"سويد"	"noun_prop"	"36886"	"َ"
"2970"	"كُوبا"	"كوبا"	"noun_prop"	"36824"	"َ"
"2982"	"حَمُّود"	"حمود"	"noun_prop"	"36720"	"َ"
"2983"	"جِنِين"	"جنين"	"noun_prop"	"36702"	"َ"
"2989"	"خان"	"خان"	"noun_prop"	"36569"	"َ"
"2995"	"جَلال"	"جلال"	"noun_prop"	"36526"	"َ"
"3019"	"إِنْتِرْنِت"	"إنترنت"	"noun_prop"	"36181"	"َ"
"3027"	"نَجْمَة"	"نجمة"	"noun_prop"	"36080"	"َ"
"3028"	"أَغُسْطُس"	"أغسطس"	"noun_prop"	"36076"	"َ"
"3039"	"رِضا"	"رضا"	"noun_prop"	"35725"	"َ"
"3042"	"هادِي"	"هادي"	"noun_prop"	"35633"	"َ"
"3052"	"نَجِيب"	"نجيب"	"noun_prop"	"35460"	"َ"
"3058"	"يانغ"	"يانغ"	"noun_prop"	"35384"	"َ"
"3063"	"كُونْدُولِيزا"	"كوندوليزا"	"noun_prop"	"35342"	"َ"
"3067"	"مُورِيتانِيا"	"موريتانيا"	"noun_prop"	"35283"	"َ"
"3080"	"شُو"	"شو"	"noun_prop"	"35154"	"َ"
"3089"	"عادِل"	"عادل"	"noun_prop"	"35007"	"َ"
"3092"	"رِباط"	"رباط"	"noun_prop"	"34947"	"َ"
"3093"	"مَسْعُود"	"مسعود"	"noun_prop"	"34945"	"َ"
"3106"	"كِينِيا"	"كينيا"	"noun_prop"	"34823"	"َ"
"3108"	"ظَبِي"	"ظبي"	"noun_prop"	"34757"	"َ"
"3111"	"رَحِيم"	"رحيم"	"noun_prop"	"34695"	"َ"
"3112"	"عُبَيْد"	"عبيد"	"noun_prop"	"34693"	"َ"
"3114"	"شَبَعا"	"شبعا"	"noun_prop"	"34668"	"َ"
"3122"	"فِيَتْنام"	"فيتنام"	"noun_prop"	"34550"	"َ"
"3124"	"سَلام"	"سلام"	"noun_prop"	"34543"	"َ"
"3125"	"اِبْن"	"ابن"	"noun_prop"	"34512"	"َ"
"3135"	"طَلال"	"طلال"	"noun_prop"	"34345"	"َ"
"3142"	"زِياد"	"زياد"	"noun_prop"	"34229"	"َ"
"3147"	"كُولِن"	"كولن"	"noun_prop"	"34143"	"َ"
"3154"	"غازِي"	"غازي"	"noun_prop"	"33957"	"َ"
"3163"	"مَجِيد"	"مجيد"	"noun_prop"	"33783"	"َ"
"3168"	"عِماد"	"عماد"	"noun_prop"	"33711"	"َ"
"3175"	"نُورِي"	"نوري"	"noun_prop"	"33663"	"َ"
"3185"	"نَجَف"	"نجف"	"noun_prop"	"33500"	"َ"
"3187"	"بُرْتُغال"	"برتغال"	"noun_prop"	"33465"	"َ"
"3189"	"يُو"	"يو"	"noun_prop"	"33422"	"َ"
"3194"	"مُحْسِن"	"محسن"	"noun_prop"	"33390"	"َ"
"3201"	"سُولانا"	"سولانا"	"noun_prop"	"33306"	"َ"
"3202"	"فِيلِيبِّين"	"فيليبين"	"noun_prop"	"33298"	"َ"
"3209"	"مارِي"	"ماري"	"noun_prop"	"33084"	"َ"
"3212"	"جِيمس"	"جيمس"	"noun_prop"	"33059"	"َ"
"3225"	"شَرَع"	"شرع"	"noun_prop"	"32834"	"َ"
"3226"	"تُونِي"	"توني"	"noun_prop"	"32824"	"َ"
"3228"	"مُراد"	"مراد"	"noun_prop"	"32722"	"َ"
"3237"	"قَسّام"	"قسام"	"noun_prop"	"32622"	"َ"
"3239"	"عَمّار"	"عمار"	"noun_prop"	"32611"	"َ"
"3242"	"رامسْفِيلد"	"رامسفيلد"	"noun_prop"	"32602"	"َ"
